date,total_articles,candidate_count,gpr_positive_count,positive_share,mean_score,gpr_sum,gpr_index,gpr_acts_index,gpr_threats_index,gpr_7ma,gpr_30ma,is_imputed,impute_method
2025-07-02,135771.0,14819.0,14819.0,0.1091470196139087,0.6304083249397516,9342.02096728218,62.50641520018376,62.408117814461185,52.29870510500934,92.86270347306615,124.86903045801442,False,none
2025-07-03,149312.0,17444.0,17444.0,0.1168291898842691,0.6294142510883035,10979.502195984369,73.55584298950967,74.04053184305582,50.50142477777853,83.92724462254948,124.92592035893793,False,none
2025-07-04,112248.0,15091.0,15091.0,0.1344433753830803,0.6350681647795092,9583.813674687572,114.54519459026027,114.61071290126043,91.11743320551358,81.07422116923159,126.32569537899423,False,none
2025-07-05,74524.0,10254.0,10254.0,0.1375932585475819,0.6241957580660265,6400.503303209035,116.21027004139313,113.37868953511303,157.80758121541353,88.3442268898158,127.10316586670253,False,none
2025-07-06,67115.0,9636.0,9634.0,0.143544662147061,0.6363102683317454,6130.2131251080355,135.13026715551993,133.6638498516184,139.20630121972695,99.721693834219,129.17684772093278,False,none
2025-07-07,129141.0,14017.0,14017.0,0.1085402776809843,0.639727582878893,8967.061529213443,63.91568426344157,64.28344489505515,44.81169382693501,96.58235703468817,127.74371465585027,False,none
2025-07-08,149431.0,16041.0,16041.0,0.1073472037261344,0.6413341278928529,10287.640745529254,62.591548272800054,62.87329002508464,45.26906884221816,89.77931750187261,124.23141103243805,False,none
2025-07-09,149771.0,15245.0,15245.0,0.1017887307956814,0.6337982813295652,9662.25479886922,53.37846543449496,52.87445937778101,53.333567660653195,88.4753246782028,122.37591264212747,False,none
2025-07-10,147301.0,15470.0,15469.0,0.1050162592243094,0.6360338015670307,9838.806876440398,58.120152620605985,58.096425786279724,47.31871795875013,86.27022605407369,120.94099187298715,False,none
2025-07-11,141917.0,15526.0,15526.0,0.1094019743934835,0.6423036550165027,9972.40654778622,65.8108252067185,67.42234764280089,27.543887422128993,79.3081732849963,120.77762608997192,False,none
2025-07-12,79681.0,10530.0,10530.0,0.1321519559242479,0.644366488526095,6785.179124179781,113.80242407635824,115.70092841105607,55.37219659868221,78.96419528999131,122.02594004848076,False,none
2025-07-13,68640.0,9285.0,9285.0,0.135270979020979,0.6293990770284825,5843.970430209461,113.7537669568542,110.09793711433771,178.8857246935134,75.91040954732479,121.32429266518275,False,none
2025-07-14,129120.0,14789.0,14789.0,0.1145368649318463,0.6288864051477225,9300.601045729669,69.92614742281404,70.34464011182314,48.74346357342506,76.76904714152086,117.69745427832571,False,none
