date,corridor,gpr_sum,corridor_hit_count,total_articles,positive_articles,matched_positive_articles,raw_ratio,threat_index,corridor_name,energy_exposure,goods_exposure,energy_risk,goods_risk,corridor_risk
2025-02-14,india_bangladesh_petrapole,0.0,0,149340,16802,8310,0.0,0.0,India-Bangladesh (Petrapole),0.0,0.0,0.0,0.0,0.0
2025-02-14,india_china_lac,0.0,0,149340,16802,8310,0.0,0.0,India-China LAC (Ladakh),0.0,0.0,0.0,0.0,0.0
2025-02-14,india_nepal_raxaul,0.0,0,149340,16802,8310,0.0,0.0,India-Nepal (Raxaul-Birgunj),0.0,0.0,0.0,0.0,0.0
2025-02-14,india_pakistan_attari,0.0,0,149340,16802,8310,0.0,0.0,India-Pakistan (Attari-Wagah),0.0,0.0,0.0,0.0,0.0
2025-02-14,instc_chabahar,0.0,0,149340,16802,8310,0.0,0.0,INSTC / Chabahar,0.0,0.0,0.0,0.0,0.0
2025-02-14,red_sea_suez,0.0,0,149340,16802,8310,0.0,0.0,Red Sea / Bab el-Mandeb / Suez,0.271,0.35,0.0,0.0,0.0
2025-02-14,strait_of_hormuz,0.0,0,149340,16802,8310,0.0,0.0,Strait of Hormuz,0.336,0.0,0.0,0.0,0.0
2025-02-14,strait_of_malacca,0.0,0,149340,16802,8310,0.0,0.0,Strait of Malacca,0.0,0.55,0.0,0.0,0.0
2025-02-14,taiwan_south_china_sea,0.0,0,149340,16802,8310,0.0,0.0,Taiwan Strait / South China Sea,0.0,0.55,0.0,0.0,0.0
2025-02-15,cape_of_good_hope,0.0,0,86757,11607,5892,0.0,0.0,Cape of Good Hope,0.136,0.0,0.0,0.0,0.0
2025-02-15,danish_straits_baltic,0.0,0,86757,11607,5892,0.0,0.0,Danish Straits / Baltic,0.176,0.0,0.0,0.0,0.0
2025-02-15,imec,0.0,0,86757,11607,5892,0.0,0.0,India-Middle East-Europe Economic Corridor,0.0,0.0,0.0,0.0,0.0
2025-02-15,india_bangladesh_petrapole,0.0,0,86757,11607,5892,0.0,0.0,India-Bangladesh (Petrapole),0.0,0.0,0.0,0.0,0.0
2025-02-15,india_china_lac,0.0,0,86757,11607,5892,0.0,0.0,India-China LAC (Ladakh),0.0,0.0,0.0,0.0,0.0
2025-02-15,india_nepal_raxaul,0.0,0,86757,11607,5892,0.0,0.0,India-Nepal (Raxaul-Birgunj),0.0,0.0,0.0,0.0,0.0
2025-02-15,india_pakistan_attari,0.0,0,86757,11607,5892,0.0,0.0,India-Pakistan (Attari-Wagah),0.0,0.0,0.0,0.0,0.0
2025-02-15,instc_chabahar,0.0,0,86757,11607,5892,0.0,0.0,INSTC / Chabahar,0.0,0.0,0.0,0.0,0.0
2025-02-15,red_sea_suez,0.0,0,86757,11607,5892,0.0,0.0,Red Sea / Bab el-Mandeb / Suez,0.271,0.35,0.0,0.0,0.0
2025-02-15,strait_of_hormuz,0.0,0,86757,11607,5892,0.0,0.0,Strait of Hormuz,0.336,0.0,0.0,0.0,0.0
2025-02-15,strait_of_malacca,0.0,0,86757,11607,5892,0.0,0.0,Strait of Malacca,0.0,0.55,0.0,0.0,0.0
2025-02-15,taiwan_south_china_sea,0.0,0,86757,11607,5892,0.0,0.0,Taiwan Strait / South China Sea,0.0,0.55,0.0,0.0,0.0
2025-02-16,cape_of_good_hope,0.0,0,71116,10242,5305,0.0,0.0,Cape of Good Hope,0.136,0.0,0.0,0.0,0.0
2025-02-16,danish_straits_baltic,0.0,0,71116,10242,5305,0.0,0.0,Danish Straits / Baltic,0.176,0.0,0.0,0.0,0.0
2025-02-16,imec,0.0,0,71116,10242,5305,0.0,0.0,India-Middle East-Europe Economic Corridor,0.0,0.0,0.0,0.0,0.0
2025-02-16,india_bangladesh_petrapole,0.0,0,71116,10242,5305,0.0,0.0,India-Bangladesh (Petrapole),0.0,0.0,0.0,0.0,0.0
2025-02-16,india_china_lac,0.0,0,71116,10242,5305,0.0,0.0,India-China LAC (Ladakh),0.0,0.0,0.0,0.0,0.0
2025-02-16,india_nepal_raxaul,0.0,0,71116,10242,5305,0.0,0.0,India-Nepal (Raxaul-Birgunj),0.0,0.0,0.0,0.0,0.0
2025-02-16,india_pakistan_attari,0.0,0,71116,10242,5305,0.0,0.0,India-Pakistan (Attari-Wagah),0.0,0.0,0.0,0.0,0.0
2025-02-16,instc_chabahar,0.0,0,71116,10242,5305,0.0,0.0,INSTC / Chabahar,0.0,0.0,0.0,0.0,0.0
2025-02-16,red_sea_suez,0.0,0,71116,10242,5305,0.0,0.0,Red Sea / Bab el-Mandeb / Suez,0.271,0.35,0.0,0.0,0.0
2025-02-16,strait_of_hormuz,0.0,0,71116,10242,5305,0.0,0.0,Strait of Hormuz,0.336,0.0,0.0,0.0,0.0
2025-02-16,strait_of_malacca,0.0,0,71116,10242,5305,0.0,0.0,Strait of Malacca,0.0,0.55,0.0,0.0,0.0
2025-02-16,taiwan_south_china_sea,0.0,0,71116,10242,5305,0.0,0.0,Taiwan Strait / South China Sea,0.0,0.55,0.0,0.0,0.0
2025-02-17,cape_of_good_hope,0.0,0,113105,14286,7796,0.0,0.0,Cape of Good Hope,0.136,0.0,0.0,0.0,0.0
2025-02-17,danish_straits_baltic,0.0,0,113105,14286,7796,0.0,0.0,Danish Straits / Baltic,0.176,0.0,0.0,0.0,0.0
2025-02-17,imec,0.0,0,113105,14286,7796,0.0,0.0,India-Middle East-Europe Economic Corridor,0.0,0.0,0.0,0.0,0.0
2025-02-17,india_bangladesh_petrapole,0.0,0,113105,14286,7796,0.0,0.0,India-Bangladesh (Petrapole),0.0,0.0,0.0,0.0,0.0
2025-02-17,india_china_lac,0.0,0,113105,14286,7796,0.0,0.0,India-China LAC (Ladakh),0.0,0.0,0.0,0.0,0.0
2025-02-17,india_nepal_raxaul,0.0,0,113105,14286,7796,0.0,0.0,India-Nepal (Raxaul-Birgunj),0.0,0.0,0.0,0.0,0.0
2025-02-17,india_pakistan_attari,0.0,0,113105,14286,7796,0.0,0.0,India-Pakistan (Attari-Wagah),0.0,0.0,0.0,0.0,0.0
2025-02-17,instc_chabahar,0.0,0,113105,14286,7796,0.0,0.0,INSTC / Chabahar,0.0,0.0,0.0,0.0,0.0
2025-02-17,red_sea_suez,0.0,0,113105,14286,7796,0.0,0.0,Red Sea / Bab el-Mandeb / Suez,0.271,0.35,0.0,0.0,0.0
2025-02-17,strait_of_hormuz,0.0,0,113105,14286,7796,0.0,0.0,Strait of Hormuz,0.336,0.0,0.0,0.0,0.0
2025-02-17,strait_of_malacca,0.0,0,113105,14286,7796,0.0,0.0,Strait of Malacca,0.0,0.55,0.0,0.0,0.0
2025-02-17,taiwan_south_china_sea,0.0,0,113105,14286,7796,0.0,0.0,Taiwan Strait / South China Sea,0.0,0.55,0.0,0.0,0.0
2025-02-18,cape_of_good_hope,0.0,0,140126,15478,7487,0.0,0.0,Cape of Good Hope,0.136,0.0,0.0,0.0,0.0
2025-02-18,danish_straits_baltic,0.0,0,140126,15478,7487,0.0,0.0,Danish Straits / Baltic,0.176,0.0,0.0,0.0,0.0
2025-02-18,imec,0.0,0,140126,15478,7487,0.0,0.0,India-Middle East-Europe Economic Corridor,0.0,0.0,0.0,0.0,0.0
2025-02-18,india_bangladesh_petrapole,0.0,0,140126,15478,7487,0.0,0.0,India-Bangladesh (Petrapole),0.0,0.0,0.0,0.0,0.0
2025-02-18,india_china_lac,0.0,0,140126,15478,7487,0.0,0.0,India-China LAC (Ladakh),0.0,0.0,0.0,0.0,0.0
2025-02-18,india_nepal_raxaul,0.0,0,140126,15478,7487,0.0,0.0,India-Nepal (Raxaul-Birgunj),0.0,0.0,0.0,0.0,0.0
2025-02-18,india_pakistan_attari,0.0,0,140126,15478,7487,0.0,0.0,India-Pakistan (Attari-Wagah),0.0,0.0,0.0,0.0,0.0
2025-02-18,instc_chabahar,0.0,0,140126,15478,7487,0.0,0.0,INSTC / Chabahar,0.0,0.0,0.0,0.0,0.0
2025-02-18,red_sea_suez,0.0,0,140126,15478,7487,0.0,0.0,Red Sea / Bab el-Mandeb / Suez,0.271,0.35,0.0,0.0,0.0
2025-02-18,strait_of_hormuz,0.0,0,140126,15478,7487,0.0,0.0,Strait of Hormuz,0.336,0.0,0.0,0.0,0.0
2025-02-18,strait_of_malacca,0.0,0,140126,15478,7487,0.0,0.0,Strait of Malacca,0.0,0.55,0.0,0.0,0.0
2025-02-18,taiwan_south_china_sea,0.0,0,140126,15478,7487,0.0,0.0,Taiwan Strait / South China Sea,0.0,0.55,0.0,0.0,0.0
2025-02-19,cape_of_good_hope,0.0,0,151585,15816,8363,0.0,0.0,Cape of Good Hope,0.136,0.0,0.0,0.0,0.0
2025-02-19,danish_straits_baltic,0.0,0,151585,15816,8363,0.0,0.0,Danish Straits / Baltic,0.176,0.0,0.0,0.0,0.0
2025-02-19,imec,0.0,0,151585,15816,8363,0.0,0.0,India-Middle East-Europe Economic Corridor,0.0,0.0,0.0,0.0,0.0
2025-02-19,india_bangladesh_petrapole,0.0,0,151585,15816,8363,0.0,0.0,India-Bangladesh (Petrapole),0.0,0.0,0.0,0.0,0.0
2025-02-19,india_china_lac,0.0,0,151585,15816,8363,0.0,0.0,India-China LAC (Ladakh),0.0,0.0,0.0,0.0,0.0
2025-02-19,india_nepal_raxaul,0.0,0,151585,15816,8363,0.0,0.0,India-Nepal (Raxaul-Birgunj),0.0,0.0,0.0,0.0,0.0
2025-02-19,india_pakistan_attari,0.0,0,151585,15816,8363,0.0,0.0,India-Pakistan (Attari-Wagah),0.0,0.0,0.0,0.0,0.0
2025-02-19,instc_chabahar,0.0,0,151585,15816,8363,0.0,0.0,INSTC / Chabahar,0.0,0.0,0.0,0.0,0.0
2025-02-19,red_sea_suez,0.0,0,151585,15816,8363,0.0,0.0,Red Sea / Bab el-Mandeb / Suez,0.271,0.35,0.0,0.0,0.0
2025-02-19,strait_of_hormuz,0.0,0,151585,15816,8363,0.0,0.0,Strait of Hormuz,0.336,0.0,0.0,0.0,0.0
2025-02-19,strait_of_malacca,0.0,0,151585,15816,8363,0.0,0.0,Strait of Malacca,0.0,0.55,0.0,0.0,0.0
2025-02-19,taiwan_south_china_sea,0.0,0,151585,15816,8363,0.0,0.0,Taiwan Strait / South China Sea,0.0,0.55,0.0,0.0,0.0
2025-02-20,cape_of_good_hope,0.0,0,153509,16792,9331,0.0,0.0,Cape of Good Hope,0.136,0.0,0.0,0.0,0.0
2025-02-20,danish_straits_baltic,0.0,0,153509,16792,9331,0.0,0.0,Danish Straits / Baltic,0.176,0.0,0.0,0.0,0.0
2025-02-20,imec,0.0,0,153509,16792,9331,0.0,0.0,India-Middle East-Europe Economic Corridor,0.0,0.0,0.0,0.0,0.0
2025-02-20,india_bangladesh_petrapole,0.0,0,153509,16792,9331,0.0,0.0,India-Bangladesh (Petrapole),0.0,0.0,0.0,0.0,0.0
2025-02-20,india_china_lac,0.0,0,153509,16792,9331,0.0,0.0,India-China LAC (Ladakh),0.0,0.0,0.0,0.0,0.0
2025-02-20,india_nepal_raxaul,0.0,0,153509,16792,9331,0.0,0.0,India-Nepal (Raxaul-Birgunj),0.0,0.0,0.0,0.0,0.0
2025-02-20,india_pakistan_attari,0.0,0,153509,16792,9331,0.0,0.0,India-Pakistan (Attari-Wagah),0.0,0.0,0.0,0.0,0.0
2025-02-20,instc_chabahar,0.0,0,153509,16792,9331,0.0,0.0,INSTC / Chabahar,0.0,0.0,0.0,0.0,0.0
2025-02-20,red_sea_suez,0.0,0,153509,16792,9331,0.0,0.0,Red Sea / Bab el-Mandeb / Suez,0.271,0.35,0.0,0.0,0.0
2025-02-20,strait_of_hormuz,0.0,0,153509,16792,9331,0.0,0.0,Strait of Hormuz,0.336,0.0,0.0,0.0,0.0
2025-02-20,strait_of_malacca,0.0,0,153509,16792,9331,0.0,0.0,Strait of Malacca,0.0,0.55,0.0,0.0,0.0
2025-02-20,taiwan_south_china_sea,0.0,0,153509,16792,9331,0.0,0.0,Taiwan Strait / South China Sea,0.0,0.55,0.0,0.0,0.0
2025-02-21,cape_of_good_hope,0.0,0,148477,17293,9040,0.0,0.0,Cape of Good Hope,0.136,0.0,0.0,0.0,0.0
2025-02-21,danish_straits_baltic,0.0,0,148477,17293,9040,0.0,0.0,Danish Straits / Baltic,0.176,0.0,0.0,0.0,0.0
2025-02-21,imec,0.0,0,148477,17293,9040,0.0,0.0,India-Middle East-Europe Economic Corridor,0.0,0.0,0.0,0.0,0.0
2025-02-21,india_bangladesh_petrapole,0.0,0,148477,17293,9040,0.0,0.0,India-Bangladesh (Petrapole),0.0,0.0,0.0,0.0,0.0
2025-02-21,india_china_lac,0.0,0,148477,17293,9040,0.0,0.0,India-China LAC (Ladakh),0.0,0.0,0.0,0.0,0.0
2025-02-21,india_nepal_raxaul,0.0,0,148477,17293,9040,0.0,0.0,India-Nepal (Raxaul-Birgunj),0.0,0.0,0.0,0.0,0.0
2025-02-21,india_pakistan_attari,0.0,0,148477,17293,9040,0.0,0.0,India-Pakistan (Attari-Wagah),0.0,0.0,0.0,0.0,0.0
2025-02-21,instc_chabahar,0.0,0,148477,17293,9040,0.0,0.0,INSTC / Chabahar,0.0,0.0,0.0,0.0,0.0
2025-02-21,red_sea_suez,0.0,0,148477,17293,9040,0.0,0.0,Red Sea / Bab el-Mandeb / Suez,0.271,0.35,0.0,0.0,0.0
2025-02-21,strait_of_hormuz,0.0,0,148477,17293,9040,0.0,0.0,Strait of Hormuz,0.336,0.0,0.0,0.0,0.0
2025-02-21,strait_of_malacca,0.0,0,148477,17293,9040,0.0,0.0,Strait of Malacca,0.0,0.55,0.0,0.0,0.0
2025-02-21,taiwan_south_china_sea,0.0,0,148477,17293,9040,0.0,0.0,Taiwan Strait / South China Sea,0.0,0.55,0.0,0.0,0.0
2025-02-22,cape_of_good_hope,0.0,0,88636,12572,6795,0.0,0.0,Cape of Good Hope,0.136,0.0,0.0,0.0,0.0
2025-02-22,danish_straits_baltic,0.0,0,88636,12572,6795,0.0,0.0,Danish Straits / Baltic,0.176,0.0,0.0,0.0,0.0
2025-02-22,imec,0.0,0,88636,12572,6795,0.0,0.0,India-Middle East-Europe Economic Corridor,0.0,0.0,0.0,0.0,0.0
2025-02-22,india_bangladesh_petrapole,0.0,0,88636,12572,6795,0.0,0.0,India-Bangladesh (Petrapole),0.0,0.0,0.0,0.0,0.0
2025-02-22,india_china_lac,0.0,0,88636,12572,6795,0.0,0.0,India-China LAC (Ladakh),0.0,0.0,0.0,0.0,0.0
2025-02-22,india_nepal_raxaul,0.0,0,88636,12572,6795,0.0,0.0,India-Nepal (Raxaul-Birgunj),0.0,0.0,0.0,0.0,0.0
2025-02-22,india_pakistan_attari,0.0,0,88636,12572,6795,0.0,0.0,India-Pakistan (Attari-Wagah),0.0,0.0,0.0,0.0,0.0
2025-02-22,instc_chabahar,0.0,0,88636,12572,6795,0.0,0.0,INSTC / Chabahar,0.0,0.0,0.0,0.0,0.0
2025-02-22,red_sea_suez,0.0,0,88636,12572,6795,0.0,0.0,Red Sea / Bab el-Mandeb / Suez,0.271,0.35,0.0,0.0,0.0
2025-02-22,strait_of_hormuz,0.0,0,88636,12572,6795,0.0,0.0,Strait of Hormuz,0.336,0.0,0.0,0.0,0.0
2025-02-22,strait_of_malacca,0.0,0,88636,12572,6795,0.0,0.0,Strait of Malacca,0.0,0.55,0.0,0.0,0.0
2025-02-22,taiwan_south_china_sea,0.0,0,88636,12572,6795,0.0,0.0,Taiwan Strait / South China Sea,0.0,0.55,0.0,0.0,0.0
2025-02-23,cape_of_good_hope,0.0,0,71553,11510,6699,0.0,0.0,Cape of Good Hope,0.136,0.0,0.0,0.0,0.0
2025-02-23,danish_straits_baltic,0.0,0,71553,11510,6699,0.0,0.0,Danish Straits / Baltic,0.176,0.0,0.0,0.0,0.0
2025-02-23,imec,0.0,0,71553,11510,6699,0.0,0.0,India-Middle East-Europe Economic Corridor,0.0,0.0,0.0,0.0,0.0
2025-02-23,india_bangladesh_petrapole,0.0,0,71553,11510,6699,0.0,0.0,India-Bangladesh (Petrapole),0.0,0.0,0.0,0.0,0.0
2025-02-23,india_china_lac,0.0,0,71553,11510,6699,0.0,0.0,India-China LAC (Ladakh),0.0,0.0,0.0,0.0,0.0
2025-02-23,india_nepal_raxaul,0.0,0,71553,11510,6699,0.0,0.0,India-Nepal (Raxaul-Birgunj),0.0,0.0,0.0,0.0,0.0
2025-02-23,india_pakistan_attari,0.0,0,71553,11510,6699,0.0,0.0,India-Pakistan (Attari-Wagah),0.0,0.0,0.0,0.0,0.0
2025-02-23,instc_chabahar,0.0,0,71553,11510,6699,0.0,0.0,INSTC / Chabahar,0.0,0.0,0.0,0.0,0.0
2025-02-23,red_sea_suez,0.0,0,71553,11510,6699,0.0,0.0,Red Sea / Bab el-Mandeb / Suez,0.271,0.35,0.0,0.0,0.0
2025-02-23,strait_of_hormuz,0.0,0,71553,11510,6699,0.0,0.0,Strait of Hormuz,0.336,0.0,0.0,0.0,0.0
2025-02-23,strait_of_malacca,0.0,0,71553,11510,6699,0.0,0.0,Strait of Malacca,0.0,0.55,0.0,0.0,0.0
2025-02-23,taiwan_south_china_sea,0.0,0,71553,11510,6699,0.0,0.0,Taiwan Strait / South China Sea,0.0,0.55,0.0,0.0,0.0
2025-02-24,cape_of_good_hope,0.0,0,130930,16625,9686,0.0,0.0,Cape of Good Hope,0.136,0.0,0.0,0.0,0.0
2025-02-24,danish_straits_baltic,0.0,0,130930,16625,9686,0.0,0.0,Danish Straits / Baltic,0.176,0.0,0.0,0.0,0.0
2025-02-24,imec,0.0,0,130930,16625,9686,0.0,0.0,India-Middle East-Europe Economic Corridor,0.0,0.0,0.0,0.0,0.0
2025-02-24,india_bangladesh_petrapole,0.0,0,130930,16625,9686,0.0,0.0,India-Bangladesh (Petrapole),0.0,0.0,0.0,0.0,0.0
2025-02-24,india_china_lac,0.0,0,130930,16625,9686,0.0,0.0,India-China LAC (Ladakh),0.0,0.0,0.0,0.0,0.0
2025-02-24,india_nepal_raxaul,0.0,0,130930,16625,9686,0.0,0.0,India-Nepal (Raxaul-Birgunj),0.0,0.0,0.0,0.0,0.0
2025-02-24,india_pakistan_attari,0.0,0,130930,16625,9686,0.0,0.0,India-Pakistan (Attari-Wagah),0.0,0.0,0.0,0.0,0.0
2025-02-24,instc_chabahar,0.0,0,130930,16625,9686,0.0,0.0,INSTC / Chabahar,0.0,0.0,0.0,0.0,0.0
2025-02-24,red_sea_suez,0.0,0,130930,16625,9686,0.0,0.0,Red Sea / Bab el-Mandeb / Suez,0.271,0.35,0.0,0.0,0.0
2025-02-24,strait_of_hormuz,0.0,0,130930,16625,9686,0.0,0.0,Strait of Hormuz,0.336,0.0,0.0,0.0,0.0
2025-02-24,strait_of_malacca,0.0,0,130930,16625,9686,0.0,0.0,Strait of Malacca,0.0,0.55,0.0,0.0,0.0
2025-02-24,taiwan_south_china_sea,0.0,0,130930,16625,9686,0.0,0.0,Taiwan Strait / South China Sea,0.0,0.55,0.0,0.0,0.0
2025-02-25,cape_of_good_hope,0.0,0,155701,16983,8854,0.0,0.0,Cape of Good Hope,0.136,0.0,0.0,0.0,0.0
2025-02-25,danish_straits_baltic,0.0,0,155701,16983,8854,0.0,0.0,Danish Straits / Baltic,0.176,0.0,0.0,0.0,0.0
2025-02-25,imec,0.0,0,155701,16983,8854,0.0,0.0,India-Middle East-Europe Economic Corridor,0.0,0.0,0.0,0.0,0.0
2025-02-25,india_bangladesh_petrapole,0.0,0,155701,16983,8854,0.0,0.0,India-Bangladesh (Petrapole),0.0,0.0,0.0,0.0,0.0
2025-02-25,india_china_lac,0.0,0,155701,16983,8854,0.0,0.0,India-China LAC (Ladakh),0.0,0.0,0.0,0.0,0.0
2025-02-25,india_nepal_raxaul,0.0,0,155701,16983,8854,0.0,0.0,India-Nepal (Raxaul-Birgunj),0.0,0.0,0.0,0.0,0.0
2025-02-25,india_pakistan_attari,0.0,0,155701,16983,8854,0.0,0.0,India-Pakistan (Attari-Wagah),0.0,0.0,0.0,0.0,0.0
2025-02-25,instc_chabahar,0.0,0,155701,16983,8854,0.0,0.0,INSTC / Chabahar,0.0,0.0,0.0,0.0,0.0
2025-02-25,red_sea_suez,0.0,0,155701,16983,8854,0.0,0.0,Red Sea / Bab el-Mandeb / Suez,0.271,0.35,0.0,0.0,0.0
2025-02-25,strait_of_hormuz,0.0,0,155701,16983,8854,0.0,0.0,Strait of Hormuz,0.336,0.0,0.0,0.0,0.0
2025-02-25,strait_of_malacca,0.0,0,155701,16983,8854,0.0,0.0,Strait of Malacca,0.0,0.55,0.0,0.0,0.0
2025-02-25,taiwan_south_china_sea,0.0,0,155701,16983,8854,0.0,0.0,Taiwan Strait / South China Sea,0.0,0.55,0.0,0.0,0.0
2025-02-26,cape_of_good_hope,0.0,0,158770,14843,7563,0.0,0.0,Cape of Good Hope,0.136,0.0,0.0,0.0,0.0
2025-02-26,danish_straits_baltic,0.0,0,158770,14843,7563,0.0,0.0,Danish Straits / Baltic,0.176,0.0,0.0,0.0,0.0
2025-02-26,imec,0.0,0,158770,14843,7563,0.0,0.0,India-Middle East-Europe Economic Corridor,0.0,0.0,0.0,0.0,0.0
2025-02-26,india_bangladesh_petrapole,0.0,0,158770,14843,7563,0.0,0.0,India-Bangladesh (Petrapole),0.0,0.0,0.0,0.0,0.0
2025-02-26,india_china_lac,0.0,0,158770,14843,7563,0.0,0.0,India-China LAC (Ladakh),0.0,0.0,0.0,0.0,0.0
2025-02-26,india_nepal_raxaul,0.0,0,158770,14843,7563,0.0,0.0,India-Nepal (Raxaul-Birgunj),0.0,0.0,0.0,0.0,0.0
2025-02-26,india_pakistan_attari,0.0,0,158770,14843,7563,0.0,0.0,India-Pakistan (Attari-Wagah),0.0,0.0,0.0,0.0,0.0
2025-02-26,instc_chabahar,0.0,0,158770,14843,7563,0.0,0.0,INSTC / Chabahar,0.0,0.0,0.0,0.0,0.0
2025-02-26,red_sea_suez,0.0,0,158770,14843,7563,0.0,0.0,Red Sea / Bab el-Mandeb / Suez,0.271,0.35,0.0,0.0,0.0
2025-02-26,strait_of_hormuz,0.0,0,158770,14843,7563,0.0,0.0,Strait of Hormuz,0.336,0.0,0.0,0.0,0.0
2025-02-26,strait_of_malacca,0.0,0,158770,14843,7563,0.0,0.0,Strait of Malacca,0.0,0.55,0.0,0.0,0.0
2025-02-26,taiwan_south_china_sea,0.0,0,158770,14843,7563,0.0,0.0,Taiwan Strait / South China Sea,0.0,0.55,0.0,0.0,0.0
2025-02-27,cape_of_good_hope,0.0,0,157137,15567,7402,0.0,0.0,Cape of Good Hope,0.136,0.0,0.0,0.0,0.0
2025-02-27,danish_straits_baltic,0.0,0,157137,15567,7402,0.0,0.0,Danish Straits / Baltic,0.176,0.0,0.0,0.0,0.0
2025-02-27,imec,0.0,0,157137,15567,7402,0.0,0.0,India-Middle East-Europe Economic Corridor,0.0,0.0,0.0,0.0,0.0
2025-02-27,india_bangladesh_petrapole,0.0,0,157137,15567,7402,0.0,0.0,India-Bangladesh (Petrapole),0.0,0.0,0.0,0.0,0.0
2025-02-27,india_china_lac,0.0,0,157137,15567,7402,0.0,0.0,India-China LAC (Ladakh),0.0,0.0,0.0,0.0,0.0
2025-02-27,india_nepal_raxaul,0.0,0,157137,15567,7402,0.0,0.0,India-Nepal (Raxaul-Birgunj),0.0,0.0,0.0,0.0,0.0
2025-02-27,india_pakistan_attari,0.0,0,157137,15567,7402,0.0,0.0,India-Pakistan (Attari-Wagah),0.0,0.0,0.0,0.0,0.0
2025-02-27,instc_chabahar,0.0,0,157137,15567,7402,0.0,0.0,INSTC / Chabahar,0.0,0.0,0.0,0.0,0.0
2025-02-27,red_sea_suez,0.0,0,157137,15567,7402,0.0,0.0,Red Sea / Bab el-Mandeb / Suez,0.271,0.35,0.0,0.0,0.0
2025-02-27,strait_of_hormuz,0.0,0,157137,15567,7402,0.0,0.0,Strait of Hormuz,0.336,0.0,0.0,0.0,0.0
2025-02-27,strait_of_malacca,0.0,0,157137,15567,7402,0.0,0.0,Strait of Malacca,0.0,0.55,0.0,0.0,0.0
2025-02-27,taiwan_south_china_sea,0.0,0,157137,15567,7402,0.0,0.0,Taiwan Strait / South China Sea,0.0,0.55,0.0,0.0,0.0
2025-02-28,cape_of_good_hope,0.0,0,154553,16889,8979,0.0,0.0,Cape of Good Hope,0.136,0.0,0.0,0.0,0.0
2025-02-28,danish_straits_baltic,0.0,0,154553,16889,8979,0.0,0.0,Danish Straits / Baltic,0.176,0.0,0.0,0.0,0.0
2025-02-28,imec,0.0,0,154553,16889,8979,0.0,0.0,India-Middle East-Europe Economic Corridor,0.0,0.0,0.0,0.0,0.0
2025-02-28,india_bangladesh_petrapole,0.0,0,154553,16889,8979,0.0,0.0,India-Bangladesh (Petrapole),0.0,0.0,0.0,0.0,0.0
2025-02-28,india_china_lac,0.0,0,154553,16889,8979,0.0,0.0,India-China LAC (Ladakh),0.0,0.0,0.0,0.0,0.0
2025-02-28,india_nepal_raxaul,0.0,0,154553,16889,8979,0.0,0.0,India-Nepal (Raxaul-Birgunj),0.0,0.0,0.0,0.0,0.0
2025-02-28,india_pakistan_attari,0.0,0,154553,16889,8979,0.0,0.0,India-Pakistan (Attari-Wagah),0.0,0.0,0.0,0.0,0.0
2025-02-28,instc_chabahar,0.0,0,154553,16889,8979,0.0,0.0,INSTC / Chabahar,0.0,0.0,0.0,0.0,0.0
2025-02-28,red_sea_suez,0.0,0,154553,16889,8979,0.0,0.0,Red Sea / Bab el-Mandeb / Suez,0.271,0.35,0.0,0.0,0.0
2025-02-28,strait_of_hormuz,0.0,0,154553,16889,8979,0.0,0.0,Strait of Hormuz,0.336,0.0,0.0,0.0,0.0
2025-02-28,strait_of_malacca,0.0,0,154553,16889,8979,0.0,0.0,Strait of Malacca,0.0,0.55,0.0,0.0,0.0
2025-02-28,taiwan_south_china_sea,0.0,0,154553,16889,8979,0.0,0.0,Taiwan Strait / South China Sea,0.0,0.55,0.0,0.0,0.0
2025-03-01,cape_of_good_hope,0.0,0,88140,13082,7694,0.0,0.0,Cape of Good Hope,0.136,0.0,0.0,0.0,0.0
2025-03-01,danish_straits_baltic,0.0,0,88140,13082,7694,0.0,0.0,Danish Straits / Baltic,0.176,0.0,0.0,0.0,0.0
2025-03-01,imec,0.0,0,88140,13082,7694,0.0,0.0,India-Middle East-Europe Economic Corridor,0.0,0.0,0.0,0.0,0.0
2025-03-01,india_bangladesh_petrapole,0.0,0,88140,13082,7694,0.0,0.0,India-Bangladesh (Petrapole),0.0,0.0,0.0,0.0,0.0
2025-03-01,india_china_lac,0.0,0,88140,13082,7694,0.0,0.0,India-China LAC (Ladakh),0.0,0.0,0.0,0.0,0.0
2025-03-01,india_nepal_raxaul,0.0,0,88140,13082,7694,0.0,0.0,India-Nepal (Raxaul-Birgunj),0.0,0.0,0.0,0.0,0.0
2025-03-01,india_pakistan_attari,0.0,0,88140,13082,7694,0.0,0.0,India-Pakistan (Attari-Wagah),0.0,0.0,0.0,0.0,0.0
2025-03-01,instc_chabahar,0.0,0,88140,13082,7694,0.0,0.0,INSTC / Chabahar,0.0,0.0,0.0,0.0,0.0
2025-03-01,red_sea_suez,0.0,0,88140,13082,7694,0.0,0.0,Red Sea / Bab el-Mandeb / Suez,0.271,0.35,0.0,0.0,0.0
2025-03-01,strait_of_hormuz,0.0,0,88140,13082,7694,0.0,0.0,Strait of Hormuz,0.336,0.0,0.0,0.0,0.0
2025-03-01,strait_of_malacca,0.0,0,88140,13082,7694,0.0,0.0,Strait of Malacca,0.0,0.55,0.0,0.0,0.0
2025-03-01,taiwan_south_china_sea,0.0,0,88140,13082,7694,0.0,0.0,Taiwan Strait / South China Sea,0.0,0.55,0.0,0.0,0.0
